epoch,train_loss,valid_loss
1,0.9599922118273452,0.9414221407061788
2,0.9312179273758886,0.9217521000771501
3,0.9149915751686443,0.910494261737323
4,0.9013973789420527,0.897159995536459
5,0.8899092601270092,0.886624473791856
6,0.8795760169861808,0.8766749271979699
7,0.8695874472323999,0.8668605774236481
8,0.8601709838086515,0.8578665402140553
9,0.8512637577359639,0.8494059047008532
10,0.842504193723337,0.8408267260676595
11,0.8343046016974244,0.8325856775719656
12,0.8255767769554034,0.8244150496715874
13,0.8172373025595736,0.8165045563991253
14,0.8092939161659639,0.8080899027677683
15,0.7996642885564946,0.7984108779225414
16,0.7803422401821802,0.7636909703323744
17,0.7403489605369481,0.724534580071048
18,0.7034765841468932,0.6946715202806223
19,0.6733009524626526,0.6685383913204141
20,0.6448091936219577,0.6433441816951355
21,0.61259198432066,0.6116767045599303
22,0.5722568060129949,0.5838401269049666
23,0.5280728453681582,0.5390737472076761
24,0.48152679299551343,0.4958581247480746
25,0.44089460839219646,0.46778588610536914
26,0.402942045948673,0.44458027622279
27,0.3725612052714203,0.41703980014874387
28,0.34919575106800277,0.40368899581658896
29,0.3327054967618043,0.39537751647681674
30,0.322415125410573,0.38544906736499046
31,0.31871667619194843,0.3785736717250013
32,0.3136905952443341,0.37505283992214977
33,0.30654667057688273,0.37041630612778986
34,0.2978503754755267,0.36160989840645597
35,0.2935514468657457,0.36146762171482066
36,0.2967285743308446,0.3659334616963141
37,0.2889578148824017,0.36566596427654247
38,0.2885038426268398,0.3871952627039603
39,0.2894625104203516,0.35972232476079086
40,0.28435361392103353,0.35682714861982007
41,0.2787620618331189,0.35199743172162257
42,0.27624941456750407,0.36181222003509556
43,0.2769761309534514,0.36460133375625264
44,0.27953268749778776,0.3653738803453575
45,0.27940831172898783,0.36095736887120555
46,0.27645917262147074,0.36738257373080535
47,0.2814426390694923,0.3571097014716308
48,0.2731073628308551,0.3603732747729547
49,0.2702128629700667,0.35703206305050744
50,0.2724365452790206,0.3626088843895839
51,0.2711642800984469,0.35751768771339865
52,0.2714205898192464,0.3569655243088217
53,0.2690253746854205,0.3580428728690514
54,0.2667675330018511,0.35121721784453586
55,0.2685590400920163,0.3622358778483188
56,0.27390225953052916,0.3616953515089475
57,0.27665501336256665,0.39293506242570836
58,0.26837271340444785,0.36023470287409304
59,0.2625781627469052,0.35915613740817454
60,0.26152603201517444,0.3586505166006304
61,0.25955588889230136,0.35753261314797724
62,0.26012585415185985,0.3574341581417964
63,0.2624891973068925,0.3558671234419982
64,0.26066851208742514,0.3522524744676788
65,0.25851214665269096,0.35534611020692336
66,0.25936018991497367,0.3572482999363636
67,0.26471617844910306,0.35347315844367533
68,0.26074838330821387,0.35464761537664075
69,0.25898110856409784,0.35313366131005786
70,0.2578779941682372,0.3556056069842291
71,0.25749537174731424,0.3568839945944186
72,0.25561091222730625,0.3675672641167274
73,0.25396681499251433,0.35553342548970185
74,0.252233901565848,0.3579613199600807
75,0.2538793849127363,0.3545672567181997
76,0.2561770321425397,0.3600558394490324
77,0.25471399967767755,0.3557592662750865
78,0.25350948441731413,0.354890059561751
79,0.2513269316954137,0.3572188920564781
80,0.2513204955595151,0.35348158063392293
81,0.2533563675692563,0.37205931975830736
82,0.2619315020892085,0.3612157678172599
83,0.26003800947514794,0.38399241062311024
84,0.2611710157524161,0.37016276199353765
85,0.25819321709965903,0.3579783956119917
86,0.250766009252831,0.35471147865191843
87,0.247214147495845,0.35491804070602173
88,0.24708423913876756,0.3557845317670123
89,0.24646782207718781,0.3558858630344339
90,0.2455460935695912,0.35624539353189427
91,0.24720971595470598,0.35586477472231937
92,0.2479166205288196,0.35842421300270977
93,0.24734465763513463,0.3558141285747424
94,0.24713102761917916,0.358148314429624
95,0.2475851851086768,0.3627537882705619
96,0.24930779813300996,0.3553976165762854
97,0.24895772027050286,0.3569680336373964
98,0.2699777888062319,0.37995102502641637
99,0.26042407514557003,0.35554456441111154
100,0.2521278453724725,0.3596133755612697
101,0.24633616252956478,0.3567935216211086
102,0.245638533328531,0.35654896511211653
103,0.24180720727088229,0.3551154096202074
104,0.24082390257831063,0.3571746832105369
105,0.23968499357434087,0.35798498435257786
106,0.23956313804467788,0.35914838300571184
107,0.2394977798959971,0.36223239165086013
108,0.2392941037459033,0.35487392868391526
109,0.2517738904373175,0.3591420266153586
110,0.24522092630094142,0.3608696619849399
111,0.24448767780852157,0.3568611846250646
112,0.26880954942600527,0.2901839732584371
113,0.2101858807157497,0.28833648495005265
114,0.16553192626254087,0.2676096077148731
115,0.14691575917324512,0.20088630820291614
116,0.12827856029022713,0.2452184648265666
117,0.12108588537154825,0.21187003853633932
118,0.10883673173195921,0.1989750800089599
119,0.11668291234341609,0.2036213927409228
120,0.10099556076587463,0.2004860367170826
121,0.09531836539439334,0.21548423211499038
122,0.08968740398414822,0.1873656946879167
123,0.09937890367307901,0.25035719202654394
124,0.12778648941898021,0.25064445890452525
125,0.09851420309200308,0.18395513309612532
126,0.07808369486814454,0.18037944533166841
127,0.08319044321175673,0.220267980077148
128,0.12398739094062457,0.2149327103368837
129,0.09965994677880183,0.1885219850151787
130,0.08577976942214431,0.18251024449572845
131,0.08798107495552558,0.18449550489494704
132,0.09320255152695303,0.1849140651625206
133,0.10122647558818329,0.21151707587738383
134,0.10326128317858356,0.21904890434774338
135,0.09369030280583569,0.19627123019274542
136,0.12098443723556136,0.20791684030407695
137,0.08928676730612094,0.17752391477515794
138,0.08745613499056726,0.2213299727547762
139,0.07842787620431982,0.17379863715279695
140,0.07901082486927914,0.19216590688239396
141,0.10006414200950102,0.17713568814739383
142,0.07474069343774227,0.23381844257337475
143,0.07616119541210922,0.171886458925532
144,0.07772377984019634,0.18059454757163967
145,0.10600156892859747,0.20750973262398492
146,0.08809555930353684,0.17962786919390994
147,0.07963652462147329,0.18745633959770203
148,0.07338036356869738,0.17475599266285272
149,0.06811753947228666,0.17045888372136456
150,0.062314731503948735,0.16345793130171246
151,0.07180136260354802,0.24020672761476958
152,0.08499421551823616,0.17738329366321479
153,0.10292231546643099,0.23386514915060674
154,0.09994928755051966,0.2133268765194923
155,0.13624273121458333,0.229880575815477
156,0.09743523196467196,0.22046676116291755
157,0.07701735438825456,0.1774564785924972
158,0.09192470149422179,0.24264024069945736
159,0.09444929623042915,0.18672222883453196
160,0.09169783783641532,0.17591498866340155
161,0.06890848439499364,0.17111964166434102
162,0.07943739328964226,0.18036291515665356
163,0.09958289491853206,0.20888513596349173
164,0.08290596562107738,0.20006128687124985
165,0.07454064701284681,0.1722173995561729
166,0.06922615046218004,0.16705617187249713
167,0.0703711076058836,0.16938509215596576
168,0.060346311397529516,0.16298028381701507
169,0.06300712158046072,0.17977344059296863
170,0.06490459766179796,0.17425050589833324
171,0.061680040991698264,0.16165172743581538
172,0.080181192063944,0.2329817505983206
173,0.1006899323491823,0.20609496554098516
174,0.09173979095759846,0.18048383895628053
175,0.07503950261339849,0.1855584569106814
176,0.1091661046421717,0.3201373528301446
177,0.12485953942870472,0.21091427171931548
178,0.10533902420748929,0.1828026152574099
179,0.13024957273620055,0.18960410788048446
180,0.10222922797713961,0.1817808539619273
181,0.08173995246253317,0.16499216712977552
182,0.07104488088835935,0.15767163941763104
183,0.06551488863342271,0.1588014512579905
184,0.06442963017695615,0.15414787687327527
185,0.061758399845994245,0.1550210617246671
186,0.05900943726119047,0.1548711007536806
187,0.05932465218793698,0.15435269488468428
188,0.056581305491985104,0.15457696342899788
189,0.05422569188772956,0.15123684913324553
190,0.05204905984741625,0.14957300610671756
191,0.05086575533831471,0.14857999528695015
192,0.05023956298194572,0.1486295961956093
193,0.08240136110103455,0.1817699163747589
194,0.12456589492033669,0.21861671282155481
195,0.1025624497964674,0.20074464090809024
196,0.1033922821545209,0.177555064000695
197,0.11752849833748373,0.17489004607114317
198,0.08510031577309514,0.1757140707106612
199,0.06985538172411,0.15459380686552815
200,0.0756807482744358,0.17369532814392677
201,0.08761466656074503,0.16882448471509492
202,0.08324234971096592,0.17617018406207746
203,0.07184241976601635,0.16284103968024793
204,0.06508162007783276,0.1549281375440537
205,0.059545135214215235,0.15232982301064746
206,0.05671776115380612,0.15360059606004084
207,0.05610897566683912,0.1514150035057672
208,0.05487130828573455,0.15141661283117613
209,0.052603669477259224,0.1459430016543531
210,0.050964767879926834,0.1482702211826635
211,0.05467626198919283,0.161399417872882
212,0.06617628690066521,0.15362006709047032
213,0.05728154452074142,0.14981966779242814
214,0.05492676152317635,0.190247639272008
215,0.05900380776903662,0.14923526987231156
216,0.06138608771082766,0.15201798499439637
217,0.13415872446280352,0.22474871838794036
218,0.1165579194942164,0.18152642250061035
219,0.08793009167152738,0.1683730941552382
220,0.07386888272409874,0.16310514583846564
221,0.06569956030586814,0.1631490450638991
222,0.06211643883126393,0.15658050815983596
223,0.05546243311182644,0.15438365329444678
224,0.0915685414279602,0.19142083789967843
225,0.07420382791889363,0.16311865181944488
226,0.06009509744462631,0.168339230086469
227,0.055656966645600034,0.15494754182267512
228,0.05178990690227674,0.15614563685197097
229,0.05763476881749776,0.1538902662728167
230,0.0522776790250456,0.15106136833920197
231,0.05011778615379195,0.18460653513265413
232,0.0572283360811453,0.15779264790440037
233,0.055700590707311017,0.161304394314192
234,0.059127745362180295,0.1707087028350226
235,0.056677320866492874,0.15559571239743297
236,0.04871398082547853,0.16128249459676613
237,0.047265796839785414,0.1549500020650717
238,0.047826727546008134,0.1606195090313303
239,0.058920267234448674,0.16149692621705758
240,0.052430892679967034,0.15182940237122963
241,0.05533589236649459,0.15722846175750457
242,0.050244192337266715,0.15147527863537025
243,0.04700239306176398,0.15002001653429609
244,0.05683528837830234,0.1538707407621237
245,0.08571054657621313,0.2503453727761005
246,0.12847230471290497,0.2417424671790179
247,0.09833914142042871,0.19742242904270396
248,0.07020111839855069,0.1611837584238786
249,0.07419601781821711,0.15582613464933714
250,0.0588159047810534,0.15935671100249657
251,0.06481460776906503,0.17453971842295443
252,0.058648020475986676,0.15757327152593104
253,0.051754487684546165,0.1532930978552788
254,0.04897081122528804,0.15923763063158924
255,0.046791793854565035,0.15580900006704201
256,0.045394198278434016,0.15497444239676808
257,0.043778815410203405,0.1555120342187752
258,0.05159158298488106,0.15689959124202643
259,0.053079854483692956,0.19490613522033345
260,0.06792563478760168,0.18092742481382723
261,0.05794786165157954,0.2605950158106256
262,0.10022595234620733,0.19112043763717376
263,0.0853693924776686,0.20450410260334273
264,0.0931673697037559,0.18164328131740448
265,0.09562619114104583,0.24096854725574476
266,0.07303605912899484,0.15262036625616152
267,0.061258180311916904,0.15009553427070513
268,0.05470529726923965,0.14648660397098076
269,0.050807660930238814,0.14804616031064166
270,0.04926994530158856,0.1511415913363927
271,0.050038833014852874,0.14726414008917313
272,0.04629141282577431,0.14780670808990617
273,0.044718459191523036,0.14520237874661096
274,0.043491369248484,0.1465394681665153
275,0.04419236528832896,0.14521469600599815
276,0.04411426992863079,0.14484299914869248
277,0.07611633279696614,0.16972128204091103
278,0.059252519544864456,0.1484683876123903
279,0.13421611166865377,0.2394916750996361
280,0.10273729662607316,0.18844131902871628
281,0.07037940574070764,0.17571832327281728
282,0.07838443417921494,0.18585610551532036
283,0.06904791006628348,0.1714188170648808
284,0.06341292127933092,0.16611878755944887
285,0.06295522595090526,0.16051142045815067
286,0.05503094688801268,0.1600840338484734
287,0.08850313604824127,0.1978719376061297
288,0.08254174900805059,0.20779951773078192
289,0.07631474951294814,0.1670989500721116
290,0.06074843254540107,0.1625085268085359
291,0.06565560888321627,0.18372768945823428
292,0.0860256394054614,0.19973319256467517
293,0.07332169915847227,0.17146707673418035
294,0.06869056961095793,0.19838117366462812
295,0.07490743673881706,0.1871441249394309
296,0.07546557275084209,0.17932225837966437
297,0.06842968616921818,0.17073629466117238
298,0.057578155128897725,0.17437465590049778
299,0.05523284029663285,0.16752781061565175
300,0.05203524465493693,0.16517414132394403
301,0.050329035709774685,0.1629371389544388
302,0.05135898597437103,0.17088774588313038
303,0.05167539560821017,0.1693037938478306
304,0.04954709466166642,0.16614639893915858
305,0.0472896293981968,0.16209766969961278
306,0.051964010217579716,0.16140281668615558
307,0.047988780045590436,0.15961402357973126
308,0.047589515917670494,0.16327465322222645
309,0.04603575891999912,0.16178972594338845
310,0.04557909321065257,0.15819613386063555
311,0.055529672500430324,0.17039688491174
312,0.05265205560459031,0.15592171676558067
313,0.09407926180828659,0.25915163189037893
314,0.1093287533930505,0.1981193479909077
315,0.08113169122293017,0.19819112411990963
316,0.0726738314539228,0.20952664524721343
317,0.08921129120484231,0.21440646295094382
318,0.07469438994197754,0.17697441685793086
319,0.07827878261910004,0.23152935626280255
320,0.08875060154129318,0.18117658935520983
321,0.08221036759194603,0.17705321999696585
322,0.06698549452687608,0.15445035952248726
323,0.05857721801061614,0.15254751778296216
324,0.054387379239171814,0.14832916707474722
325,0.051256216179723105,0.14424389384990363
326,0.05067344910788293,0.14481470514746272
327,0.047728488481521204,0.1450305604017698
328,0.046473981364885696,0.1434203135481787
329,0.04489852875986405,0.14387450444752276
330,0.04375887808734192,0.14211004716238823
331,0.04316582582952231,0.14096323990713958
332,0.04268040955425694,0.13986433091746198
333,0.04359719589460312,0.14606913020707904
334,0.04267216622280358,0.14832314390402573
335,0.04288539738138787,0.14189099712609166
336,0.11941132840147145,0.2372829962639787
337,0.08928473611402403,0.1729977546234476
338,0.0672000653560267,0.1683544921119828
339,0.09074192579472416,0.2133434855830076
340,0.09356661552305665,0.192381492432426
341,0.07043343734274916,0.17797138491367323
342,0.06158677179814061,0.16949679989081162
343,0.05419676294529181,0.16040460893471317
344,0.051492140202861185,0.16231301683106575
345,0.049893745597105583,0.16457449499837953
346,0.048161417241641184,0.1579201086613927
347,0.04661064922623231,0.15383050911027382
348,0.046435833603456246,0.15733702986488515
349,0.058303713426838655,0.17600024501662448
350,0.07125041968782608,0.17571451302567218
351,0.07077269186635339,0.19442818256524894
352,0.07325859078102642,0.174350847755622
353,0.05487342496865055,0.17013703347331258
354,0.048932983708945936,0.16256222991921784
355,0.0450759370644448,0.16168612821609185
356,0.04258851597482621,0.15919693468382995
357,0.04122023961280817,0.15754789977052094
358,0.04016176231686964,0.15797657327414638
359,0.03950203247917415,0.15800617561081415
360,0.03883053269976425,0.1564381117195026
361,0.03840139408416617,0.15844531512368318
362,0.03802515629512921,0.1595020682563609
363,0.03844526908708876,0.1581729123225579
364,0.039128201658881846,0.15796870883233946
365,0.03898187520778622,0.15437764765450318
366,0.03963174689730076,0.15911189247580135
367,0.040587966991356174,0.16174245487510888
368,0.04105051341959589,0.16197184496875264
369,0.08063799711345546,0.28810122191096865
370,0.1934453903817806,0.21196398125514726
371,0.08783410102669614,0.18004679491077613
372,0.06728716044688847,0.17349345206674946
373,0.0642142228849756,0.17902322956339806
374,0.061486274472811596,0.1787408365113703
375,0.060264651678384296,0.1677629057638246
376,0.049846475475093945,0.16756261109766377
377,0.04634688393362796,0.16354558883209575
378,0.04306282466720967,0.16364392894425545
379,0.041070286475983604,0.16252433498520658
380,0.039982049971979426,0.16183398009964783
381,0.03889914617246511,0.16402145100934473
382,0.037977682312532346,0.15881718728876762
383,0.03700380467613335,0.15832709807616013
384,0.036349712563214016,0.16004292134246137
385,0.03662624632276578,0.15931682322359733
386,0.03683957445610509,0.15306622342826015
387,0.03639325907384204,0.16355879328369555
388,0.0366964299683702,0.16580732052142805
389,0.07633779340480663,0.24212986311761503
390,0.09827918572828613,0.17957307297180142
391,0.06937305763988943,0.17692710991898272
392,0.05646305685850228,0.16820570745619173
393,0.049868570626956196,0.1836267603198867
394,0.050583803211074835,0.17387571782547964
395,0.04434922087912251,0.1655500357237337
396,0.04734709993524312,0.23226501701644103
397,0.0840455542895056,0.18620687588307652
398,0.05972727949471295,0.17697586962000816
399,0.0489802686941056,0.17055019803716046
400,0.044911225966247574,0.16529087378428534
401,0.041892344348529634,0.1666026030460634
402,0.039952902103269516,0.17044385418093583
403,0.03863911956386079,0.16454271500196932
404,0.037970267428410434,0.16847122450489804
405,0.03713200057702574,0.16306932486290307
406,0.038166999540243156,0.1644019379335291
407,0.03736890352578187,0.2124322708106149
408,0.04557901826769519,0.1643353867854468
409,0.0644339639862446,0.22597658944345708
410,0.08681587284418191,0.20485110196592582
411,0.06337769374318944,0.17790497630430024
412,0.06407737085498583,0.1735341356755382
413,0.054495659718066115,0.1650415159997897
414,0.0474727188095518,0.17043728506133568
415,0.05025603011453233,0.16909233504291035
416,0.04406507722272505,0.17017490359453055
417,0.040036513096317144,0.17112908792172082
418,0.03826145530779172,0.16418332738034866
419,0.036848036880666166,0.1597677676925832
420,0.03586596263416297,0.16392364976632648
421,0.04291985613503018,0.21415736179006586
422,0.06852037951248843,0.16487483862298646
423,0.049251458026857334,0.16027363177338336
424,0.043423425807467664,0.15925586628158708
425,0.042840628230061524,0.17072617373854865
426,0.043461301095800604,0.1608389529707205
427,0.05331440775416572,0.18978355265310987
428,0.05208199783576792,0.16785361243588892
429,0.047373090336382255,0.19839987172260543
430,0.07327402454046976,0.1804286364246817
431,0.06904328935051045,0.1706939003855934
432,0.056067364239672415,0.16750527817199673
433,0.045937826922437905,0.16232932207271525
434,0.04189988959880542,0.15958501607584197
435,0.04027746501431511,0.16085752979662624
436,0.03922192307290475,0.16833088557105258
437,0.042390271370846125,0.16526350378990173
438,0.0381277833548913,0.16137332708587473
439,0.03677978476983561,0.16181521785205305
440,0.05694885246345854,0.21559269153154814
441,0.08698410803532385,0.23103636718983026
442,0.07821062857669497,0.18097138323934908
443,0.05765504423790778,0.18228432617036466
444,0.05003576892345738,0.17240159071948194
445,0.04722400615097376,0.17070714515798233
446,0.041311576639359096,0.16732188465908102
447,0.038803459779242454,0.16482830492619477
448,0.03705845835308234,0.16489067997328297
449,0.03581469052559918,0.16531625066407665
450,0.04020403364204428,0.16853002833025488
451,0.03811231832486702,0.1663726831183714
452,0.0347844768820284,0.16221751616551325
453,0.04208810545520988,0.1763374728584721
454,0.069532808718903,0.19084743487888872
455,0.05158855391839464,0.20389294246742629
456,0.053580513741407126,0.17215860901375163
457,0.043573459867987774,0.16617748559330384
458,0.03954199748958488,0.15868598087880406
459,0.03721841070573997,0.1639119528267718
460,0.03608185876963822,0.158730261061526
461,0.036487749157479515,0.16475831828505744
462,0.03434734727792408,0.15975314257371478
463,0.03347932675308516,0.16105987461983348
464,0.03279071917879879,0.16148898962935712
465,0.048065278365523836,0.18096250565343314
466,0.08270011533921809,0.17612283491441028
467,0.08255048004103625,0.20513241512203648
468,0.07494880293037683,0.1788722369735597
469,0.0650408756021672,0.16237298881306367
470,0.05116999672637099,0.15851543756092296
471,0.05069215809018298,0.1591550849411822
472,0.044155495466195606,0.18893923505938431
473,0.0491524167831928,0.16025313020291912
474,0.045294957309370006,0.2537133568282581
475,0.062950328009334,0.17153401490789733
476,0.045697544500772375,0.16378394834596108
477,0.040297342595262055,0.16032268801425917
478,0.03794768998133285,0.16089600742672364
479,0.03675290749803219,0.16047949219181526
480,0.04346938473288637,0.2009943414867194
481,0.06567087720513615,0.21781959226228534
482,0.05336054874258855,0.17289585131325874
483,0.04538375076514726,0.19159762783827286
484,0.04991701161890141,0.16976070012981537
485,0.041431675876264805,0.1639519252928134
486,0.04731647176309035,0.1695654443486244
487,0.0457743293227725,0.15557433563659634
488,0.04304950162895074,0.15893157534469846
489,0.03935807095650507,0.15810148950615618
490,0.03594546176571306,0.15242517021446747
491,0.034102236510987254,0.15102522108889274
492,0.03344750291796701,0.15125061281665958
493,0.03275482722636219,0.1503281877860764
494,0.032242120933653515,0.15144119354394767
495,0.03166090930514291,0.15116019014319684
496,0.03188984575332934,0.15604283380832068
497,0.03305688666184,0.14906866491110615
498,0.03470391396310628,0.15197879359193517
499,0.034672828441878564,0.15372919820552497
500,0.03331307938022543,0.15545197768448704
